user_id,order_date,product,amount
A02965,20230225,4,93.46
A02966,20220120,3,45.28
A02966,20220530,2,24.73
A02966,20221226,2,40.98
A02966,20230328,4,47.85
A02967,20220112,2,23.18
A02968,20220112,6,78.02
A02969,20220112,1,11.77
A02970,20220112,2,32.2
A02971,20220112,1,12.97
A02971,20220609,2,26.14
A02971,20220624,1,14.79
A02971,20220713,1,13.97
A02971,20220822,1,11.77
A02971,20220822,1,14.96
A02971,20220822,1,14.96
A02971,20220822,1,14.96
A02971,20221005,1,12.99
A02971,20221023,3,46.47
A02971,20221113,1,12.99
A02971,20221229,1,15.49
A02972,20220112,1,9.98
A02972,20220124,1,14.79
A02972,20220129,1,11.77
A02972,20220201,2,17.75
A02972,20220712,2,19.98
A02972,20220726,1,9.99
A02972,20220817,2,30.72
A02973,20220112,2,45.35
A02973,20230120,2,28.48
A02974,20220112,1,11.77
A02975,20220112,1,16.99
A02975,20220621,1,11.77
A02975,20221210,1,14.49
A02975,20230111,1,14.99
A02975,20230201,1,15.49
A02975,20230316,1,14.49
A02975,20230403,1,11.19
A02975,20230608,1,12.99
A02976,20220112,3,33.31
A02976,20220216,2,14.55
A02976,20220419,2,23.14
A02976,20220928,2,21.48
A02977,20220112,2,20.54
A02977,20220210,1,15.36
A02978,20220112,1,11.77
A02979,20220112,4,54.5
A02979,20220515,1,13.97
A02979,20220528,1,12.77
A02979,20220806,1,13.97
A02979,20230505,2,60.57
A02980,20220112,2,26.73
A02980,20220113,1,6.79
A02980,20220117,1,14.37
A02981,20220112,1,14.99
A02981,20220210,1,14.77
A02981,20220304,2,29.54
A02981,20220325,4,43.88
A02982,20220112,2,42.95
A02983,20220112,5,47.48
A02984,20220112,1,14.96
A02985,20220112,1,8.77
A02986,20220112,2,24.56
A02986,20220207,3,39.51
A02986,20220629,1,21
A02986,20220725,3,44.71
A02986,20220729,2,24.54
A02986,20220921,4,47.96
A02986,20221019,3,41.97
A02986,20221105,4,62.96
A02986,20230207,2,20.98
A02987,20220112,1,9.99
A02987,20230412,2,24.98
A02988,20220112,1,12.97
A02988,20220114,1,9.77
A02988,20220201,3,27.31
A02988,20220209,2,19.74
A02988,20221027,4,38.96
A02989,20220112,2,29.73
A02990,20220112,3,43.29
A02991,20220129,2,16.77
A02992,20220112,1,14.79
A02992,20220209,2,35.73
A02992,20220312,1,14.99
A02992,20220507,1,14.96
A02993,20220112,3,45.52
A02993,20220124,4,72.8
A02993,20220125,8,107
A02993,20220322,2,24.73
A02993,20220714,3,55.51
A02994,20220112,1,9.77
A02994,20220118,8,152.96
A02995,20220112,1,12.99
A02996,20220112,1,15.36
A02997,20220112,1,38.77
A02998,20220112,1,13.97
A02998,20220819,2,30.32
A02998,20221130,2,28.48
A02998,20221130,1,15.49
A02998,20230125,3,37.04
A02998,20230324,2,22.98
A02998,20230412,4,35.05
A02998,20230626,2,28.48
A02999,20220112,3,44.52
A02999,20220122,3,35.31
A02999,20220318,3,41.73
A02999,20220523,3,57
A02999,20221103,2,24.48
A02999,20230304,3,38.97
A03000,20220118,1,11.77
A03001,20220113,1,15.9
A03001,20220330,1,14.9
A03001,20220612,1,14.99
A03001,20220702,2,31.6
A03002,20220112,3,40.29
A03002,20220122,4,46.06
A03002,20220131,1,13.77
A03002,20221110,3,38.47
A03002,20221206,4,55.96
A03002,20230301,1,22.92
A03003,20220112,1,15.96
A03003,20220302,3,54.94
A03004,20220112,3,48.33
A03005,20220112,12,166.75
A03006,20220112,2,26.73
A03007,20220112,1,31.99
A03008,20220112,1,11.77
A03008,20220113,1,11.77
A03009,20220112,2,28.76
A03009,20220214,1,15.9
A03009,20220227,2,25.14
A03009,20220312,1,14.96
A03009,20220318,1,13.97
A03009,20220324,2,23.14
A03009,20220422,2,22.54
A03009,20220426,2,21.74
A03009,20221110,2,19.48
A03009,20221130,1,8.49
A03009,20230123,2,28.98
A03009,20230425,2,18.98
A03010,20220112,1,30.97
A03010,20220122,1,31.97
A03010,20220204,1,14.77
A03010,20220429,3,37.1
A03011,20220112,1,9.98
A03011,20220901,1,9.77
A03011,20220901,1,14.96
A03011,20220918,1,17.99
A03011,20230322,2,29.48
A03012,20220112,1,18.99
A03012,20220803,5,66.83
A03012,20230122,3,38.15
A03012,20230530,2,27.98
A03012,20230610,1,11.49
A03013,20220113,3,37.91
A03014,20220112,3,39.63
A03014,20220125,2,32.74
A03014,20220313,2,31.73
A03014,20220825,1,14.96
A03014,20230603,2,20.07
A03015,20220112,5,80.67
A03015,20220120,2,24.98
A03015,20220203,7,105.63
A03015,20220521,1,12.25
A03015,20220617,4,58.26
A03015,20220730,4,53.46
A03015,20221202,1,15.49
A03015,20221215,1,12.49
A03015,20230206,5,63.66
A03016,20220113,2,21.54
A03016,20220908,2,25.74
A03016,20221016,2,31.98
A03016,20221105,3,29.47
A03016,20221121,1,7.49
A03017,20220112,5,73.44
A03017,20220119,3,42.3
A03018,20220112,3,67.86
A03018,20220124,3,39.3
A03018,20220129,1,38.7
A03018,20220219,1,38.7
A03018,20221013,4,56.46
A03018,20230330,4,54.96
A03019,20220112,1,13.97
A03020,20220112,1,11.99
A03020,20220208,1,11.77
A03020,20220312,1,13.77
A03020,20220904,1,11.77
A03020,20230206,1,13.99
A03021,20220112,3,44.88
A03021,20220221,6,90.83
A03022,20220112,2,29.73
A03023,20220112,1,9.77
A03024,20220112,1,12.49
A03025,20220113,1,18.99
A03026,20220113,1,12.49
A03026,20220218,2,28.93
A03026,20220628,3,41.69
A03026,20220907,2,24.49
A03026,20220910,1,12.99
A03026,20220918,2,29.48
A03026,20230324,4,46.35
A03027,20220113,2,26.54
A03027,20220129,4,52.48
A03027,20220601,5,60.65
A03027,20220621,3,38.9
A03028,20220113,2,23.49
A03028,20220118,1,11.77
A03028,20220125,1,5.78
A03028,20220315,3,50.71
A03028,20220321,1,9.77
A03028,20220329,1,13.97
A03028,20220401,1,14.37
A03028,20220518,1,13.77
A03028,20220617,2,24.02
A03028,20220621,1,6.79
A03028,20220716,1,13.97
A03028,20220730,1,11.77
A03028,20220730,1,12.25
A03028,20220812,1,12.77
A03028,20220812,1,14.79
A03028,20220816,1,11.77
A03028,20230114,1,5.99
A03029,20220113,1,3.99
A03030,20220113,1,31.97
A03031,20220113,2,29.98
A03032,20220113,1,15.36
A03033,20220113,2,18.48
A03034,20220113,1,15.76
A03035,20220113,1,14.79
A03035,20220131,3,54.12
A03035,20220413,3,42.73
A03035,20220516,1,13.97
A03035,20220527,1,14.37
A03035,20220907,1,11.77
A03035,20221019,1,17.99
A03035,20230105,2,34.48
A03035,20230503,1,16.99
A03036,20220113,4,56.61
A03036,20220724,4,69.96
A03036,20230506,2,27.87
A03036,20230524,2,24.46
A03037,20220113,1,12.98
A03038,20220113,1,30.97
A03039,20220113,1,13.97
A03040,20220113,4,83.96
A03040,20220928,3,39.47
A03041,20220226,2,32.76
A03041,20220308,1,14.96
A03041,20220321,1,29.99
A03041,20220324,2,26.14
A03041,20220324,1,14.96
A03041,20220409,1,14.96
A03041,20220430,1,5.78
A03041,20220518,1,24.95
A03041,20220527,2,17.76
A03041,20220614,1,7.13
A03041,20220616,1,14.96
A03041,20220705,1,13.97
A03041,20220726,2,12.55
A03041,20220809,2,28.13
A03041,20220824,2,15.56
A03041,20220923,1,11.99
A03041,20221019,2,27.98
A03041,20221026,2,39.98
A03041,20221124,1,17.99
A03041,20230208,1,12.99
A03041,20230415,1,11.88
A03041,20230419,1,28.49
A03041,20230422,1,38.99
A03041,20230618,1,12.99
A03041,20230619,1,39.49
A03042,20220113,1,9.97
A03042,20220427,1,14.99
A03042,20220717,1,9.99
A03043,20220113,1,13.97
A03044,20220113,1,13.97
A03044,20220328,2,29.33
A03044,20220418,1,13.97
A03044,20220707,1,11.77
A03044,20220802,1,13.77
A03044,20230110,1,14.49
A03044,20230201,3,44.47
A03044,20230301,3,36.36
A03044,20230312,1,16.49
A03044,20230312,3,40.97
A03044,20230321,1,12.99
A03044,20230324,1,15.49
A03044,20230417,1,0
A03044,20230513,1,15.49
A03044,20230526,2,23.37
A03044,20230604,1,21.99
A03045,20220113,1,15.36
A03045,20220113,1,14.37
A03045,20220115,3,34.31
A03045,20220124,2,29.73
A03045,20220214,3,43.7
A03045,20220222,3,34.71
A03045,20220305,5,75.6
A03045,20220308,3,45.89
A03046,20220113,1,14.37
A03046,20221009,2,24.98
A03047,20220113,1,15.36
A03048,20220113,2,58.13
A03049,20220113,4,74.26
A03049,20220113,4,63.28
A03049,20220130,3,49.51
A03049,20220204,3,46.28
A03049,20220206,1,15.96
A03049,20220210,6,94.63
A03049,20220211,2,28.93
A03049,20220217,1,14.96
A03049,20220219,3,38.51
A03049,20220226,3,45.28
A03049,20220227,3,45.28
A03049,20220228,6,81.4
A03049,20220311,1,23.77
A03049,20220313,4,44.49
A03049,20220331,1,13.97
A03049,20220331,2,28.96
A03049,20220331,5,80.83
A03049,20220331,1,14.96
A03049,20220403,2,29.13
A03049,20220409,5,70.04
A03049,20220409,5,70.04
A03049,20220410,2,26.54
A03049,20220410,7,135.21
A03049,20220415,1,14.96
A03049,20220418,2,26.94
A03049,20220502,6,87.98
A03049,20220506,8,127.68
A03049,20220507,2,24.73
A03049,20220509,3,42.5
A03049,20220522,1,14.96
A03049,20220603,3,43.69
A03049,20220611,1,14.96
A03049,20220611,3,43.69
A03049,20220617,1,15.96
A03049,20220621,1,13.97
A03049,20220708,2,26.54
A03049,20220717,5,72.61
A03049,20220723,1,13.77
A03049,20220727,1,13.77
A03049,20220727,1,14.96
A03049,20220731,3,43.69
A03049,20220807,1,14.96
A03049,20220808,3,42.7
A03049,20220808,2,27.54
A03049,20220808,6,89.17
A03049,20220811,3,42.9
A03049,20220811,1,14.96
A03049,20220811,1,14.96
A03049,20220814,2,28.73
A03049,20220817,2,25.54
A03049,20220817,1,13.77
A03049,20220823,1,13.77
A03049,20220823,1,14.96
A03049,20220912,1,14.49
A03049,20220913,1,12.99
A03049,20220918,1,12.99
A03049,20220918,1,12.99
A03049,20220918,8,103.92
A03049,20220920,1,12.99
A03049,20220924,1,12.99
A03049,20220924,1,22.49
A03049,20220929,1,15.99
A03049,20221007,1,12.99
A03049,20221011,1,12.99
A03049,20221015,3,37.97
A03049,20221015,2,25.98
A03049,20221015,5,64.95
A03049,20221017,4,55.96
A03049,20221017,1,11.99
A03049,20221020,2,25.98
A03049,20221020,2,25.98
A03049,20221020,1,12.99
A03049,20221024,2,23.98
A03049,20221024,1,14.49
A03049,20221027,2,24.98
A03049,20221027,1,12.99
A03049,20221103,1,12.99
A03049,20221103,1,12.99
A03049,20221108,2,25.98
A03049,20221117,2,25.98
A03049,20221119,3,42.47
A03049,20221223,3,37.97
A03049,20230107,2,25.98
A03049,20230109,3,37.97
A03049,20230119,2,26.98
A03049,20230126,4,25.96
A03049,20230126,1,15.49
A03049,20230130,3,37.97
A03049,20230202,6,85.44
A03049,20230204,1,11.99
A03049,20230214,1,12.99
A03049,20230305,1,39.99
A03049,20230305,10,109.4
A03049,20230323,1,12.99
A03049,20230325,5,62.95
A03049,20230331,3,68.97
A03049,20230331,2,26.98
A03049,20230404,1,12.99
A03049,20230409,1,9.99
A03049,20230430,6,85.94
A03049,20230511,17,227.33
A03049,20230514,3,45.97
A03049,20230514,1,16.49
A03049,20230520,3,38.97
A03049,20230524,1,12.99
A03049,20230524,1,8.38
A03049,20230602,3,38.97
A03049,20230602,5,69.95
A03049,20230602,1,12.99
A03049,20230605,7,101.93
A03049,20230618,1,13.99
A03049,20230618,1,13.99
A03049,20230623,1,12.99
A03049,20230623,1,13.99
A03049,20230625,1,12.99
A03049,20230629,1,13.99
A03049,20230629,1,13.99
A03050,20220113,1,13.97
A03051,20220113,5,65.45
A03051,20220122,5,91.27
A03051,20220314,4,41.7
A03051,20220330,3,39.71
A03051,20220407,1,11.77
A03051,20220415,2,26.74
A03051,20220502,3,36.53
A03051,20220515,1,4.79
A03051,20220527,2,27.94
A03051,20220614,2,13.58
A03051,20220614,1,13.97
A03051,20220727,4,53.48
A03051,20220805,2,27.94
A03051,20220916,3,42.47
A03051,20221118,4,49.96
A03051,20221212,5,63.95
A03051,20230111,4,52.46
A03051,20230205,2,27.98
A03051,20230406,5,68.45
A03051,20230509,3,24.97
A03052,20220114,2,29.33
A03053,20220113,1,23.99
A03053,20221226,2,42.48
A03053,20230125,2,25.87
A03053,20230301,2,47.98
A03053,20230303,2,22.1
A03054,20220319,4,56.65
A03055,20220113,1,16.76
A03056,20220113,1,15.96
A03057,20220113,1,13.97
A03058,20220113,1,38.77
A03059,20220113,1,13.97
A03060,20220113,1,14.79
A03061,20220113,1,11.99
A03062,20220113,1,37.3
A03062,20220216,3,42.55
A03062,20220409,1,14.79
A03062,20220518,1,14.79
A03062,20221205,3,42.47
A03062,20230129,2,25.98
A03062,20230306,1,39.99
A03062,20230319,1,15.49
A03063,20220113,1,13.97
A03064,20220311,4,135.12
A03064,20220403,4,133.61
A03064,20220410,5,77.04
A03064,20220411,4,52.67
A03064,20220531,2,33.12
A03064,20220706,2,24.5
A03064,20220710,3,71.02
A03064,20220710,3,97.62
A03064,20220908,6,116.05
A03064,20221031,1,12.25
A03064,20230206,1,12.99
A03064,20230208,1,9.99
A03064,20230214,1,12.99
A03064,20230214,1,7.49
A03064,20230214,1,19.49
A03064,20230214,1,12.99
A03064,20230308,1,12.99
A03065,20220113,3,38.5
A03065,20220115,1,6.77
A03065,20220124,4,49.28
A03065,20220219,2,21.74
A03065,20220307,3,36.31
A03065,20220307,2,27.34
A03065,20220417,2,28.34
A03065,20220513,3,35.91
A03065,20220606,2,27.93
A03065,20220610,2,26.94
A03065,20220728,2,24.54
A03065,20220728,1,53.49
A03065,20220728,2,28.13
A03065,20221002,1,53.49
A03065,20221005,2,24.54
A03065,20221010,2,25.98
A03065,20221028,1,14.99
A03065,20221106,3,39.97
A03066,20220113,4,60.47
A03067,20220113,1,14.99
A03068,20220113,3,66.52
A03068,20220129,1,8.97
A03068,20220701,2,25.74
A03068,20220703,1,11.77
A03068,20220720,1,21
A03069,20220113,2,28.93
A03070,20220113,13,381
A03071,20220114,3,64.97
A03072,20220113,2,32.74
A03072,20220218,1,28.77
A03072,20220511,2,25.74
A03073,20220113,1,20.99
A03073,20230218,1,11.49
A03073,20230410,1,12.58
A03073,20230428,5,68.45
A03074,20220221,1,11.77
A03074,20220501,1,11.77
A03074,20220504,3,46.11
A03074,20220507,1,11.77
A03074,20220607,2,14.55
A03074,20220816,1,15.36
A03074,20221211,2,28.98
A03074,20230214,1,11.49
A03074,20230228,2,27.98
A03074,20230630,1,14.99
A03075,20220113,2,23.49
A03076,20220113,1,18.36
A03077,20220113,6,86.78
A03078,20220114,5,82.64
A03079,20220113,1,13.97
A03080,20220113,2,28.93
A03081,20220113,1,11.77
A03082,20220113,1,15.96
A03082,20220118,1,14.37
A03082,20220216,2,26.13
A03082,20220220,1,16.36
A03082,20230108,1,12.99
A03083,20220113,2,27.73
A03084,20220113,3,41.91
A03084,20230112,6,70.94
A03085,20220113,1,13.97
A03086,20220113,3,39.97
A03087,20220113,1,14.37
A03088,20220215,3,37.91
A03089,20220120,2,29.92
A03089,20220127,2,29.98
A03089,20220211,2,29.98
A03089,20230213,1,12.99
A03090,20220113,1,7.98
A03090,20220210,1,24.99
A03090,20220217,1,19.99
A03090,20220310,1,29.99
A03090,20220311,1,19.99
A03090,20220314,2,22.13
A03090,20221013,1,14.99
A03090,20221021,1,13.99
A03090,20221027,1,12.99
A03090,20221107,1,24.49
A03090,20221113,1,14.49
A03090,20221119,1,6.49
A03090,20221124,1,14.49
A03090,20230326,2,39.48
A03090,20230417,1,32.99
A03091,20220113,3,66.11
A03091,20220326,2,37.73
A03091,20220520,3,45.68
A03091,20220703,3,46.28
A03091,20220801,3,52.09
A03091,20221015,3,38.97
A03091,20230310,3,45.4
A03092,20220113,4,55.32
A03092,20220317,2,31.92
A03092,20230109,8,110.42
A03093,20220113,4,47.88
A03094,20220113,1,13.97
A03094,20220626,1,6.79
A03095,20220113,2,28.13
A03095,20220123,1,16.36
A03095,20220314,2,28.13
A03095,20220328,2,30.72
A03095,20220804,1,11.97
A03095,20221121,4,61.96
A03096,20220113,1,16.76
A03097,20220113,3,33.53
A03098,20220113,1,13.97
A03099,20220113,4,59.66
A03099,20220522,10,151.98
A03099,20220528,4,48.28
A03099,20220529,5,62.04
A03100,20220113,1,29.99
A03101,20220113,7,90.78
A03101,20220131,8,109.74
A03102,20220113,1,17.76
A03102,20220209,2,28.73
A03102,20220820,1,15.76
A03102,20220831,1,14.37
A03103,20220113,2,24.74
A03104,20220113,1,12.77
A03105,20220113,1,14.96
A03105,20220226,1,13.97
A03105,20220612,3,45.28
A03105,20220612,3,45.28
A03106,20220113,3,33.38
A03106,20220203,2,36.67
A03107,20220113,1,13.97
A03108,20220117,3,46.28
A03109,20220113,6,85.61
A03110,20220113,1,13.97
A03110,20220210,4,50.08
A03110,20220325,4,58.26
A03110,20220721,9,125.89
A03110,20221106,2,28.48
A03110,20221124,6,149.44
A03111,20220113,1,19.99
A03111,20220624,1,11.77
A03112,20220113,3,40.11
A03113,20220113,1,15.36
A03114,20220115,3,41.35
A03114,20220429,4,64.69
A03114,20220617,3,39.71
A03114,20220923,3,45.47
A03114,20221222,4,63.96
A03115,20220203,1,17.96
A03115,20220318,1,17.9
A03115,20220506,1,17.9
A03115,20220709,1,17.9
A03116,20220113,4,50.27
A03117,20220113,1,11.77
A03117,20220114,1,14.96
A03117,20220202,1,20.97
A03117,20220407,5,69.61
A03117,20220509,2,30.92
A03118,20220113,2,45.4
A03118,20220225,1,17.3
A03118,20220303,1,22.7
A03118,20220427,1,22.7
A03118,20220716,2,28.76
A03118,20221111,1,14.49
A03119,20220113,3,152.97
A03119,20220118,2,44.98
A03119,20220120,1,14.99
A03120,20220113,2,41.56
A03120,20221110,3,40.97
A03121,20220113,2,23.54
A03121,20220227,3,37.9
A03121,20220305,1,11.77
A03121,20220624,1,11.77
A03122,20220113,1,22.99
A03123,20220113,1,8.77
A03124,20220113,2,46.36
A03124,20220415,2,36.78
A03124,20220514,2,15.55
A03124,20221121,2,21.98
A03124,20221201,2,40.48
A03124,20230303,1,11.88
A03125,20220113,6,87.2
A03125,20220117,7,112.34
A03125,20220126,2,28.74
A03125,20220206,7,94.39
A03125,20220611,5,68.63
A03125,20220611,5,70.05
A03126,20220113,3,43.7
A03127,20220116,2,26.46
A03127,20220204,1,12.49
A03127,20220820,2,19.04
A03127,20220924,2,18.98
A03127,20230204,3,41.97
A03127,20230407,1,11.49
A03127,20230604,1,5.99
A03128,20220113,5,90.83
A03128,20220211,8,116.96
A03128,20220213,2,28.35
A03128,20220221,4,49.81
A03128,20220323,2,39.73
A03128,20220327,5,77.39
A03128,20220515,7,183.6
A03129,20220113,3,53.03
A03130,20220113,2,33.74
A03130,20220713,3,40.9
A03130,20220916,1,11.49
A03130,20221117,1,17.49
A03131,20220113,1,11.77
A03131,20221120,1,9.49
A03132,20220113,2,41.13
A03133,20220113,3,35.97
A03133,20220224,1,4.79
A03133,20220308,1,13.97
A03133,20220718,2,13.58
A03133,20220815,2,13.58
A03133,20221109,3,36.97
A03134,20220113,1,0
A03135,20220113,1,11.99
A03136,20220113,2,23.14
A03137,20220113,1,15.36
A03138,20220117,1,13.97
A03138,20220409,9,176.45
A03138,20221031,4,40.46
A03138,20230507,8,125.92
A03139,20220213,7,97.37
A03139,20220930,12,160.38
A03139,20230116,7,99.93
A03139,20230213,5,66.37
A03139,20230227,8,114.31
A03139,20230406,9,108.45
A03139,20230617,9,127.8
A03139,20230629,5,67.45
A03140,20220113,2,26.14
A03140,20220129,3,40.11
A03140,20220404,3,44.29
A03140,20220702,2,23.74
A03140,20220723,2,26.14
A03140,20220824,1,12.77
A03141,20220114,1,19.99
A03141,20220121,2,24.26
A03141,20220128,1,14.96
A03141,20220226,2,21.74
A03141,20221013,1,12.99
A03141,20230409,1,12.99
A03141,20230520,1,15.49
A03142,20220113,3,40.51
A03142,20221010,7,83.93
A03142,20221114,1,27.99
A03143,20220113,7,94.56
A03144,20220113,2,23.95
A03145,20220113,2,28.53
A03145,20220217,1,14.37
A03145,20230310,2,21.98
A03146,20220210,2,27.34
A03146,20220520,3,32.93
A03146,20230217,5,55.95
A03146,20230403,3,53.47
A03146,20230618,3,35.63
A03147,20220116,4,46.51
A03148,20220113,5,53.29
A03148,20220310,3,37.51
A03148,20221215,4,27.96
A03149,20220113,1,14.99
A03149,20220114,2,59.14
A03150,20220213,1,16.7
A03151,20220204,3,47.62
A03152,20220113,1,11.77
A03152,20220113,1,19.99
A03152,20220625,1,13.77
A03152,20220715,2,29.16
A03152,20220725,2,28.93
A03153,20220113,1,14.9
A03154,20220114,3,32.52
A03154,20220306,3,31.31
A03154,20220829,3,47.11
A03154,20230405,2,20.98
A03154,20230408,1,9.49
A03155,20220113,1,12.49
A03156,20220113,1,12.49
A03156,20230319,2,30.48
A03157,20220113,2,179.98
A03157,20220305,2,30.33
A03157,20220819,1,19.55
A03157,20220822,2,52.03
A03157,20221015,1,17.49
A03157,20221019,1,8.99
A03157,20221019,1,19.49
A03157,20230115,1,12.49
A03157,20230224,2,36.48
A03157,20230327,2,38.98
A03158,20220113,2,30.72
A03159,20220113,3,44.69
A03159,20220801,4,63.91
A03159,20220805,2,30.92
A03159,20220902,1,14.96
A03160,20220113,3,22.56
A03161,20220113,1,14.37
A03162,20220113,3,33.74
A03163,20220113,1,44.3
A03163,20220117,1,36.99
A03163,20220313,1,15.99
A03163,20220923,2,59.98
A03163,20220924,1,11.99
A03163,20220924,1,12.99
A03163,20220925,2,46.98
A03163,20221027,1,13.99
A03163,20221027,1,13.99
A03163,20221124,2,24.98
A03163,20230106,1,11.99
A03163,20230304,1,22.49
A03163,20230304,2,25.16
A03163,20230309,1,22.49
A03163,20230325,1,12.99
A03164,20220113,3,33.51
A03165,20220113,1,41.9
A03165,20230118,1,28.49
A03165,20230319,1,14.49
A03166,20220113,1,13.97
A03167,20220113,8,105.54
A03167,20220825,5,66.22
A03168,20220113,1,15.36
A03169,20220113,4,72.67
A03170,20220113,1,13.99
A03171,20220113,2,26.94
A03172,20220113,1,26.77
A03173,20220211,3,46.68
A03174,20220119,1,17.9
A03174,20220201,1,13.97
A03175,20220116,1,25.77
A03176,20220113,3,42.31
A03176,20221102,5,61.45
A03176,20230413,5,66.04
A03176,20230531,11,281.19
A03176,20230531,6,281.94
A03177,20220113,1,12.97
A03178,20220113,1,15.99
A03179,20220113,1,4.79
A03179,20220124,1,13.97
A03180,20220113,1,19.3
A03180,20221224,1,18.99
A03180,20221227,1,18.99
A03181,20220113,1,13.97
A03181,20221204,2,22.48
A03181,20230409,3,37.94
A03182,20220113,5,69.22
A03182,20220210,4,58.68
A03182,20220918,5,71.45
A03183,20220113,1,15.36
A03183,20220116,2,20.75
A03184,20220113,5,73.04
A03184,20220523,5,67.24
A03184,20220722,2,39.98
A03184,20220729,2,38.74
A03184,20230126,4,67.94
A03184,20230224,3,38.47
A03184,20230506,2,26.87
A03184,20230605,1,24.49
A03185,20220113,1,14.37
A03185,20220121,1,11.77
A03186,20220113,2,30.92
A03187,20220113,1,13.97
A03187,20220319,1,12.97
A03187,20220319,1,11.77
A03188,20220113,2,18.56
A03189,20220113,1,17.3
A03189,20220119,1,14.37
A03189,20221216,4,61.46
A03190,20220113,3,33.51
A03190,20220115,4,49.68
A03191,20220113,1,9.77
A03191,20220217,6,81.94
A03191,20220226,1,15.36
A03191,20230216,2,49.48
A03191,20230423,2,32.68
A03192,20220113,1,13.97
A03192,20220413,3,44.69
A03192,20220701,1,22.44
A03192,20230102,3,35.97
A03193,20220113,2,26.73
A03193,20220420,2,28.93
A03193,20230604,4,45.85
A03194,20220219,1,19.99
A03194,20220310,1,19.99
A03195,20220113,1,15.76
A03195,20220311,2,30.92
A03195,20220429,3,32.51
A03195,20220527,2,31.74
A03195,20220606,1,14.99
A03195,20220613,3,35.51
A03195,20220630,3,44.69
A03195,20220811,3,40.5
A03195,20220911,5,88.95
A03195,20220923,4,94.96
A03195,20221013,5,72.45
A03195,20221212,2,53.98
A03195,20230107,2,27.48
A03195,20230112,2,28.98
A03195,20230121,5,62.45
A03195,20230126,2,58.98
A03195,20230202,6,56.94
A03195,20230217,1,12.99
A03195,20230316,4,52.47
A03195,20230414,6,70.11
A03195,20230420,1,14.99
A03195,20230427,4,52.49
A03195,20230507,6,84.94
A03195,20230521,3,61.66
A03195,20230604,3,57.56
A03195,20230630,4,49.46
A03196,20220113,6,88.38
A03197,20220317,1,54.97
A03197,20221006,3,39.47
A03198,20220113,2,23.96
A03198,20220207,1,12.77
A03198,20220722,2,109.98
A03198,20220810,1,59.99
A03198,20220821,3,179.97
A03198,20220822,2,119.98
A03198,20220903,1,59.99
A03198,20221019,1,59.49
A03198,20221022,1,59.49
A03198,20230224,2,98.98
A03198,20230420,1,59.49
A03198,20230424,3,48.47
A03199,20220113,2,29.73
A03200,20220113,2,23.54
A03201,20220113,1,17.7
A03202,20220113,1,6.79
A03203,20220113,5,68.64
A03203,20230503,3,29.75
A03203,20230615,5,74.01
A03204,20220113,5,81.95
A03204,20220210,2,49.98
A03204,20220513,1,22.44
A03205,20220113,2,27.13
A03205,20220224,2,23.54
A03205,20220902,1,16.36
A03205,20220902,1,8.77
A03205,20221103,1,11.49
A03205,20221116,1,11.49
A03205,20221116,1,13.99
A03205,20230225,2,25.91
A03206,20220113,4,66.28
A03206,20220122,5,62.28
A03206,20220315,3,39.1
A03206,20220415,4,50.87
A03206,20230124,7,102.93
A03206,20230227,9,71.69
A03206,20230306,8,80.59
A03206,20230323,5,64.95
A03206,20230503,6,89.03
A03206,20230519,4,39.74
A03206,20230530,4,52.96
A03206,20230626,5,44.95
A03207,20220113,2,49.98
A03208,20220113,1,10.77
A03209,20220127,1,27.99
A03210,20220117,1,11.77
A03210,20230419,1,8.47
A03211,20220113,2,51.78
A03211,20220213,3,35.51
A03211,20221015,1,12.99
A03211,20221116,1,8.99
A03211,20230308,3,39.97
A03212,20220113,1,14.79
A03213,20220113,1,44.99
A03213,20220122,3,64.75
A03213,20220207,5,53.05
A03213,20220221,4,46.5
A03213,20220303,5,57.44
A03213,20220316,6,71.04
A03214,20220113,7,110.58
A03214,20220207,1,15.36
A03214,20220208,3,55.89
A03214,20220408,5,103.66
A03214,20220608,3,89.97
A03215,20220113,1,19.77
A03216,20220113,1,14.37
A03216,20221101,1,12.99
A03216,20221118,1,12.99
A03217,20220113,1,13.77
A03217,20220126,1,15.76
A03218,20220115,3,29.91
A03219,20220114,8,126.9
A03220,20220116,1,35.37
A03220,20220221,1,9.97
A03221,20220113,1,13.97
A03222,20220113,2,28.74
A03223,20220113,1,22.7
A03224,20220113,1,13.97
A03225,20220113,1,10.7
A03225,20220207,4,51.48
A03225,20230424,3,29.97
A03226,20220113,2,76.2
A03226,20220316,2,20.54
A03227,20220113,1,29.99
A03227,20220317,2,23.56
A03228,20220113,1,13.97
A03229,20220113,2,23.54
A03229,20220116,1,19.99
A03229,20220118,1,13.97
A03229,20220122,3,43.13
A03229,20220208,3,59.97
A03229,20220213,2,29.98
A03229,20220216,1,11.77
A03229,20220228,1,14.99
A03229,20220305,4,61.08
A03229,20220311,2,32.32
A03229,20220318,1,15.96
A03229,20220618,1,9.77
A03229,20230512,2,38.98
A03229,20230514,2,14.98
A03229,20230523,2,33.98
A03230,20220113,5,162.71
A03230,20220216,9,167.61
A03230,20220223,1,18.7
A03230,20220704,4,86.06
A03230,20220716,9,121.71
A03230,20221115,4,87.96
A03231,20220113,1,13.97
A03231,20220119,1,17.3
A03232,20220113,2,39.98
A03233,20220115,2,44.98
A03233,20220330,1,20.99
A03233,20220513,1,8.77
